text,label,intent_name
Phytosanitary certificate submitted for agricultural cargo electronics container HLCU5556667,2,submit_customs_docs
Container ONEU3334445 customs inspection status?,6,track_container
Mooring gang requested for ONE Bangkok at berth 2 ETA 2024-09-17,7,request_pilotage_tug
Extend stay: Yang Ming Kaohsiung requires additional 11 days alongside for textiles,5,modify_berth_booking
Request berth allocation for MV MSC Geneva LOA 313m beam 38m draft 16m ETA 2024-01-15 cargo bauxite,0,request_berth_booking
Ballast water management requirements at Busan for CMA CGM Rio,8,ask_regulations
Dangerous goods manifest: wheat UN number 3137 class 5 container YMLU7778889,9,declare_cargo_manifest
Submitting SAD document for import of crude oil origin Argentina consignee Trafigura,2,submit_customs_docs
Incident: ONE Bangkok allision with jetty during berthing maneuver,3,report_port_incident
Customs docs: commercial invoice 43388 containers value 3352732 Incoterm CFR,2,submit_customs_docs
Berth change request: COSCO Shanghai needs deeper draft berth 20 draft 15m,5,modify_berth_booking
Berth request: COSCO Shanghai IMO 9341806 arriving 2024-03-15 with 11875 MT of wheat FOB,0,request_berth_booking
Port incident: MAEU9876543 collapsed during stacking at yard block F6,3,report_port_incident
Berth reservation: Maersk Edmonton arriving 2024-06-13 with open top containers total 9984 TEU,0,request_berth_booking
Is HLCU5556667 available for collection at Euromax gate?,6,track_container
Bulk cargo declaration: frozen meat 60306 MT shipper Vitol consignee ADM,9,declare_cargo_manifest
Requesting anchorage for ONE Bangkok awaiting berth availability for iron ore discharge,0,request_berth_booking
Port incident: MAEU9876543 collapsed during stacking at yard block E5,3,report_port_incident
OPL (Outer Port Limit) anchorage regulations for tanker vessels,8,ask_regulations
Pilotage required for general cargo ONE Bangkok draft 14m arriving 2024-03-13,7,request_pilotage_tug
Standby tug for ZIM Haifa during cargo transfer operations,7,request_pilotage_tug
Submitting manifest: flat rack containers total 23144 TEU on MSC Geneva,9,declare_cargo_manifest
Bulk cargo declaration: electronics 30396 MT shipper Vitol consignee Wilmar,9,declare_cargo_manifest
Documentation submitted: cargo manifest for Maersk Edmonton voyage 77 Singapore,2,submit_customs_docs
Track container MAEU9876543 last reported location?,6,track_container
Uploading packing list for container EGLV4445556 HS 3004.90 weight 26025kg,2,submit_customs_docs
Standby tug for ONE Bangkok during cargo transfer operations,7,request_pilotage_tug
Ballast water management requirements at Ningbo for Evergreen Tokyo,8,ask_regulations
Demurrage rates for containers at Delta after free time expires,4,ask_tariff_rates
What are the ISPS security requirements for ZIM Haifa at Busan?,8,ask_regulations
Incident report: CMA CGM Rio damaged fender at berth 3 during mooring,3,report_port_incident
Cancel pilot order for Maersk Edmonton ETA changed to 2024-01-14,5,modify_berth_booking
Customs docs: commercial invoice 18242 crude oil value 3586631 Incoterm FOB,2,submit_customs_docs
Submitting manifest: reefer containers total 22512 TEU on Hapag Dubai,9,declare_cargo_manifest
Requesting anchorage for Maersk Edmonton awaiting berth availability for iron ore discharge,0,request_berth_booking
Book berth for COSCO Shanghai at Euromax terminal ETA 2024-09-10 draft 15m alongside port,0,request_berth_booking
Book berth for ZIM Haifa at HIT terminal ETA 2024-08-12 draft 11m alongside port,0,request_berth_booking
Requesting vessel schedule for Maersk Edmonton IMO 9690573,1,ask_vessel_schedule
Reporting delay: cargo operations suspended at terminal HIT due to heavy rain,3,report_port_incident
Container ZIMU1239874 customs inspection status?,6,track_container
Customs procedures for transshipment cargo at Shanghai,8,ask_regulations
Reschedule: COSCO Shanghai advance cargo operations to 2024-04-10 due to weather,5,modify_berth_booking
Reporting delay: cargo operations suspended at terminal HIT due to rough seas,3,report_port_incident
Container COSU7654321 customs inspection status?,6,track_container
Container TCLU1112223 loaded on which vessel voyage?,6,track_container
Tug service rates for MSC Geneva gross tonnage 87109 at Hong Kong,4,ask_tariff_rates
Customs entry filed: Bill of Lading MAEU2190891 container MSCU1234567 cargo coal,2,submit_customs_docs
Extend stay: Evergreen Tokyo requires additional 18 days alongside for chemicals,5,modify_berth_booking
Need berth booking for cruise ship Maersk Edmonton carrying coal ETA 2024-07-24 LOA 213 meters,0,request_berth_booking
Customs docs: commercial invoice 93392 wheat value 2739064 Incoterm FOB,2,submit_customs_docs
Tug service rates for MSC Geneva gross tonnage 99855 at Rotterdam,4,ask_tariff_rates
Safety incident: crew injury on MSC Geneva during lashing operations,3,report_port_incident
Berth swap requested between COSCO Shanghai and Yang Ming Kaohsiung at PSA,5,modify_berth_booking
ETD for Maersk Edmonton after cargo operations complete?,1,ask_vessel_schedule
Environmental compliance: scrubber washwater discharge rules at Ningbo,8,ask_regulations
Request tug assistance: MSC Geneva berthing at berth 5 wind force 6,7,request_pilotage_tug
ETD for Yang Ming Kaohsiung after cargo operations complete?,1,ask_vessel_schedule
What is the pilotage fee for LOA 223m vessel entering Hamburg?,4,ask_tariff_rates
Port incident: OOLU4567890 collapsed during stacking at yard block D4,3,report_port_incident
Need pier allocation for tanker CMA CGM Rio loading frozen meat ETD 2024-02-26,0,request_berth_booking
Schedule inquiry: Evergreen Tokyo arriving Rotterdam berth 7,1,ask_vessel_schedule
Order pilot for HMM Busan LOA 350m GT 142950 ETA pilot station 2024-01-28,7,request_pilotage_tug
Tug services: Maersk Edmonton unberthing from LBCT ETD 2024-06-23,7,request_pilotage_tug
Schedule inquiry: Evergreen Tokyo arriving Busan berth 12,1,ask_vessel_schedule
What is the pilotage fee for LOA 376m vessel entering Dubai?,4,ask_tariff_rates
Berth change request: COSCO Shanghai needs deeper draft berth 19 draft 8m,5,modify_berth_booking
Submitting SAD document for import of frozen meat origin Chile consignee Cargill,2,submit_customs_docs
Final cargo manifest for Hapag Dubai total 27021 MT 2867 TEU Busan to India,9,declare_cargo_manifest
Stevedoring charges for textiles discharge rate 380 MT per hour,4,ask_tariff_rates
Requesting vessel schedule for Evergreen Tokyo IMO 9406582,1,ask_vessel_schedule
Incident report: ONE Bangkok damaged fender at berth 4 during mooring,3,report_port_incident
Requesting anchorage for Evergreen Tokyo awaiting berth availability for wheat discharge,0,request_berth_booking
Is ONEU3334445 available for collection at Euromax gate?,6,track_container
Berth swap requested between Yang Ming Kaohsiung and COSCO Shanghai at PSA,5,modify_berth_booking
Submitting customs declaration for containers HS code 8703.23 value 4367635 DDP,2,submit_customs_docs
Pilotage required for car carrier Evergreen Tokyo draft 10m arriving 2024-08-18,7,request_pilotage_tug
Cancel berth reservation for Maersk Edmonton voyage 813,5,modify_berth_booking
Extend stay: HMM Busan requires additional 19 days alongside for LNG,5,modify_berth_booking
Amend berth booking: Yang Ming Kaohsiung new ETA 2024-04-21 original booking 2024-06-6,5,modify_berth_booking
Bulk cargo declaration: crude oil 6579 MT shipper Trafigura consignee ADM,9,declare_cargo_manifest
Phytosanitary certificate submitted for agricultural cargo chemicals container HLCU5556667,2,submit_customs_docs
Environmental incident: oil spill from Hapag Dubai at anchorage during bunkering,3,report_port_incident
Safety incident: crew injury on COSCO Shanghai during lashing operations,3,report_port_incident
Pilotage required for cruise ship CMA CGM Rio draft 15m arriving 2024-05-27,7,request_pilotage_tug
Tracking: YMLU7778889 discharge completion time at terminal SSA,6,track_container
Standby tug for CMA CGM Rio during cargo transfer operations,7,request_pilotage_tug
Container COSU7654321 customs inspection status?,6,track_container
ETA for Hapag Dubai voyage 782 from USA?,1,ask_vessel_schedule
Yang Ming Kaohsiung requesting quay space for discharge of chemicals ETA 2024-06-28 LOA 200m GRT 43979,0,request_berth_booking
Regulations for handling textiles IMO class 7 at APM?,8,ask_regulations
OPL (Outer Port Limit) anchorage regulations for ro-ro vessel vessels,8,ask_regulations
Customs entry filed: Bill of Lading HLCU2362695 container MSCU1234567 cargo textiles,2,submit_customs_docs
Is ONEU3334445 available for collection at CTB gate?,6,track_container
Request tug assistance: Hapag Dubai berthing at berth 6 wind force 9,7,request_pilotage_tug
Container ZIMU1239874 customs inspection status?,6,track_container
Request tug assistance: MSC Geneva berthing at berth 10 wind force 9,7,request_pilotage_tug
Customs entry filed: Bill of Lading MSCU8798827 container MSCU1234567 cargo chemicals,2,submit_customs_docs
Pilotage required for car carrier HMM Busan draft 8m arriving 2024-03-13,7,request_pilotage_tug
Phytosanitary certificate submitted for agricultural cargo soybeans container ONEU3334445,2,submit_customs_docs
Evergreen Tokyo requesting quay space for discharge of electronics ETA 2024-05-15 LOA 386m GRT 148861,0,request_berth_booking
Track container YMLU7778889 last reported location?,6,track_container
Tug service rates for HMM Busan gross tonnage 76478 at Busan,4,ask_tariff_rates
Tug service rates for HMM Busan gross tonnage 60485 at Hamburg,4,ask_tariff_rates
Track container ONEU3334445 last reported location?,6,track_container
ETA for ONE Bangkok voyage 837 from Brazil?,1,ask_vessel_schedule
Customs docs: commercial invoice 58655 textiles value 2916307 Incoterm EXW,2,submit_customs_docs
Standby tug for Yang Ming Kaohsiung during cargo transfer operations,7,request_pilotage_tug
Amend berth booking: Hapag Dubai new ETA 2024-07-25 original booking 2024-04-8,5,modify_berth_booking
Requesting vessel schedule for CMA CGM Rio IMO 9540028,1,ask_vessel_schedule
Incident: ZIM Haifa allision with jetty during berthing maneuver,3,report_port_incident
Certificate of origin attached for soybeans HS code 0901.11 preferential origin Chile,2,submit_customs_docs
ZIM Haifa requesting quay space for discharge of crude oil ETA 2024-03-27 LOA 359m GRT 99315,0,request_berth_booking
Dangerous goods manifest: containers UN number 1823 class 1 container HLCU5556667,9,declare_cargo_manifest
Book berth for HMM Busan at CTB terminal ETA 2024-07-23 draft 16m alongside port,0,request_berth_booking
Double tug configuration for Yang Ming Kaohsiung due to adverse currents,7,request_pilotage_tug
Requesting anchorage for MSC Geneva awaiting berth availability for frozen meat discharge,0,request_berth_booking
When does Yang Ming Kaohsiung depart Ningbo bound for Spain?,1,ask_vessel_schedule
ETD for Yang Ming Kaohsiung after cargo operations complete?,1,ask_vessel_schedule
Order pilot for ZIM Haifa LOA 195m GT 121381 ETA pilot station 2024-06-22,7,request_pilotage_tug
Out of gauge cargo declaration: chemicals dimensions 6x3x5m,9,declare_cargo_manifest
Dangerous goods manifest: bauxite UN number 3005 class 2 container COSU7654321,9,declare_cargo_manifest
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
What is the pilotage fee for LOA 395m vessel entering Dubai?,4,ask_tariff_rates
Tug service rates for MSC Geneva gross tonnage 80468 at Antwerp,4,ask_tariff_rates
Pilotage required for tanker ZIM Haifa draft 11m arriving 2024-01-14,7,request_pilotage_tug
Submitting customs declaration for textiles HS code 2709.00 value 184693 FOB,2,submit_customs_docs
Need pier allocation for tanker Hapag Dubai loading iron ore ETD 2024-08-12,0,request_berth_booking
Customs docs: commercial invoice 10007 crude oil value 1110479 Incoterm CIF,2,submit_customs_docs
When does ONE Bangkok depart Antwerp bound for South Korea?,1,ask_vessel_schedule
Submitting manifest: flat rack containers total 20198 TEU on COSCO Shanghai,9,declare_cargo_manifest
Pilotage required for container vessel Hapag Dubai draft 14m arriving 2024-05-20,7,request_pilotage_tug
What is the ETB for ONE Bangkok at terminal CTB?,1,ask_vessel_schedule
Requesting wharfage rates for LNG carrier vessels at Hong Kong,4,ask_tariff_rates
ETD for CMA CGM Rio after cargo operations complete?,1,ask_vessel_schedule
What are the cargo handling charges for soybeans per metric ton at APM?,4,ask_tariff_rates
Tariff inquiry: container storage fees for reefer after 18 days free time,4,ask_tariff_rates
Incident: CMA CGM Rio allision with jetty during berthing maneuver,3,report_port_incident
Manifest amendment: container EGLV4445556 cargo description changed to steel coils,9,declare_cargo_manifest
When is ONE Bangkok expected to arrive at Singapore?,1,ask_vessel_schedule
Track container ZIMU1239874 last reported location?,6,track_container
Berth swap requested between Evergreen Tokyo and Maersk Edmonton at CTA,5,modify_berth_booking
Reschedule: COSCO Shanghai advance cargo operations to 2024-08-15 due to weather,5,modify_berth_booking
Tug services: Maersk Edmonton unberthing from Matson ETD 2024-07-22,7,request_pilotage_tug
Cancel berth reservation for Hapag Dubai voyage 599,5,modify_berth_booking
